"tell me my visa limit","132"
"look up how high my visa limit is","132"
"what is the limit on my visa","132"
"what is my state bank of india card credit limit","132"
"calculate the limit i have available for spending on my natwest card","132"
"tell me my hsbc card credit limit","132"
"what's the spending limit on my lloyds card","132"
"i need you to tell me the credit limit for my republic bank card","132"
"how high is my credit limit","132"
"i want to know my credit limit","132"
"is the resataurant busy at 5:00 pm","50"
"how busy is the cafe at 7:00","50"
"would tio's be crowded at 7","50"
"can i get a table for four at 8:00","50"
"is the friday's full after 4","50"
"how long is the wait at fridays","50"
"is the mexican place crowded at night","50"
"are cool people at the bar at 9:00 pm","50"
"what is the best time to go to get a burger without a line","50"
"how long before i can eat at chic fil a","50"
"how long to be seated at carrabas","50"
"is the wait at pizza hut long","50"
"is the breakfast place full in the mornings","50"
"is the wait more than an hour at the italian place","50"
"tell me how busy red robin is at 5 pm","50"
"i wanna know how busy denny's is at 5 am","50"
"i need to know how busy denny's is at 6 am","50"
"how busy is red robin around 5 pm","50"
"so how busy is the outback steakhouse at 5 pm","50"
"tell me mr joes pizza average wait time","50"
"is mr joes pizza available for a seating","50"
"does mr joes pizza usually have a long wait","50"
"can you find out the waiting times for mr joes pizza","50"
"what's the typical wait time for mr joes pizza","50"
"how busy is cheesecake factory right now","50"
"how long is the wait at cheesecake factory","50"
"how long will i have to wait at cheesecake factory","50"
"is cheesecake factory busy right now","50"
"check how busy cheesecake factory is","50"
"is there a long wait at chili's around 5:00","50"
"can i do a reservation at sammy's crab shack","134"
"does bill's house of chop suey accept reservations","134"
"check if bj's takes reservations","134"
"does bj's take reservations","134"
"will bj's take reservations","134"
"do you know if i can make reservations at bj's","134"
"tell me if the new york restaurant takes reservations","134"
"can i reserve tables at the new york restaurant","134"
"i want to know if the new york restaurant takes reservations","134"
"does the new york restaurant take reservations","134"
"is it possible to make reservations at the new york restaurant","134"
"do you have any idea if the flying wing does reservations","134"
"does village inn let you make reservations","134"
"is it possible to get reservations at ihop","134"
"is it possible to reserve a table at white castle","134"
"do you think they'll let me reserve a table at the olive garden","134"
"do they take reservations at applebeesi","134"
"does applebees do reservations","134"
"can applebees take reservations","134"
"can i get reservations at applebees","134"
"does applebees take reservations","134"
"tell me if taco bell takes reservations","134"
"any clue as to if taco bell takes reservations","134"
"do you know if taco bell takes reservations","134"
"any idea as to if taco bell takes reservations","134"
"do you know if l'arpege will ask for reservations","134"
"will we have to make reservations for roca","134"
"does osteria francescana take reservations","134"
"do you have any idea if central needs reservations","134"
"eleven madison park takes reservations right","134"
"where is my order now","7"
"tell me all updates about my order's status","7"
"is my order on its way or what's going on","7"
"how is my order doing right now","7"
"locate my package","7"
"can you monitor my package's progress","7"
"track my order","7"
"tell me where my package is currently","7"
"where is my package en route","7"
"give me the status of my order","7"
"when will i get my order","7"
"tell me where my order is","7"
"what is the status of the order i placed with you yesterday","7"
"what's the updated status of my order","7"
"can you help with delivery tracking","7"
"i need a delivery tracked","7"
"i need to track my order","7"
"i placed an order and i need it tracked","7"
"could you track an order for me","7"
"has my package been sent","7"
"what time is my package getting here","7"
"how's my amazon order doing","7"
"i need to track a package","7"
"i want to track a package i should be getting","7"
"please track my order","7"
"can you tell me when my item will get here","7"
"can you tell me where my item is","7"
"what's up with my order","7"
"are they any updates on my order","7"
"i need to track the status of my order","7"
"i'm struggling to remind myself the pin number to my card","98"
"i'm having trouble remembering the pin number to my card","98"
"the pin number to my card has been forgotten","98"
"i don't remember the pin number to my card","98"
"i do not recall the pin number to my card","98"
"i would like to change the name on my checking account","98"
"i would like to change the name on my credit card account","98"
"i would like to change the name on my first hawaiian bank account","98"
"i would like to change the name on my first bankcard account","98"
"i would like to change the name on my capital one account","98"
"change the pin on my savings account to 1234","98"
"i want to change my savings account pin to 1234","98"
"make 1234 a new pin for my savings account","98"
"make 1234 the pin on my savings account","98"
"can you make 1234 the pin for my savings account","98"
"make my pin 1234 for my checking account","98"
"go my to checking account and switch my pin to 1234","98"
"access my checking account and update my pin to 1234","98"
"correct my account pin to 1234 on my checking account","98"
"modify my account pin to 1234 on my checking account","98"
"tell me the pin number for my checking account","98"
"please give me the pin number for my checking account","98"
"i need the pin number for my checking account","98"
"does my checking account have a pin number","98"
"what's the pin number for my checking account","98"
"change the code of my savings account to be 1234","98"
"alter the pin on my savings account to be 1234","98"
"what exactly is my pin","98"
"how do i change the account pin number for me","98"
"please tell me how do i change the account pin number","98"
"good speaking to you","48"
"it was really awesome to talk to you","48"
"it was great to speak with you","48"
"it was great to talk to you","48"
"bye bye then","48"
"it was very good to talk to you","48"
"good bye then","48"
"bye","48"
"regards","48"
"catch you later","48"
"great talk, thanks","48"
"later","48"
"goodbye","48"
"see you later","48"
"enjoy your day, goodbye","48"
"thank you goodbye","48"
"have a good day, bye","48"
"that will be all have a nice day!","48"
"i enjoyed talking to you, bye","48"
"it was great talking to you","48"
"nice seeing you bye","48"
"it was nice to chat","48"
"it was a pleasure talking to you","48"
"ok good chatting goodbye","48"
"thanks bye bye!","48"
"that's all i need, i'm going now","48"
"talk to you soon, bye!","48"
"thanks for your help, goodbye!","48"
"good bye","48"
"signing off","48"
"why is my bank account locked","24"
"how do i unlock my bank account","24"
"can you unlock my bank account","24"
"how did my bank account get frozen","24"
"can you help me unlock my bank account","24"
"call my bank and ask them why my account is frozen","24"
"check with my bank to see why my account is frozen","24"
"do you know why my bank account is frozen","24"
"why did my bank place a hold on my bank account","24"
"are there any problems with my bank account","24"
"did someone who is unauthorized try to get into my bank account","24"
"how can i unfreeze my bank account","24"
"why is there a stop on my deposit account","24"
"why can't i use my money market account","24"
"why is there a delay on my checking account","24"
"why is my checking account not working","24"
"what could cause a hold on my savings account","24"
"what caused a hold on my us bank account","24"
"can you check and see why us bank put a hold on my account","24"
"why does us bank have a hold on my account","24"
"reasons that us bank would place a hold on my account","24"
"check to see why us bank placed a hold on my account","24"
"is there a problem with my account, it appears to be blocked","24"
"what is up with my account, why is it blocked","24"
"there seems to be an issue with my account","24"
"can you help me unblock my account","24"
"can you check what the problem with my account is, it seems to b e blocked","24"
"is there a reason you put a hold on my chase account","24"
"why can't i access my chase account","24"
"how come my chase account has a hold on it","24"
"i'd like to know what song this is","58"
"what is this song name","58"
"i need to know this song","58"
"what is the name of this song that's on right now","58"
"i need to know the title of this song","58"
"find out what song is currently on the speakers","58"
"look up the name of this song","58"
"can you identify this song for me","58"
"tell me what this song is called","58"
"please identify the song we're currently listening to","58"
"what is the title of the song we're listening to right now","58"
"look up the song that's on right now","58"
"can you identify this song that's playing","58"
"find out what song this is","58"
"i need to know what song this is that we're listening to","58"
"tell me the song that is currently playing","58"
"can you identify this song playing through the speaker right now","58"
"tell me what this song is called that's playing","58"
"what is the title of this song","58"
"what is this song called","58"
"what song is currently playing","58"
"what is the information on this song","58"
"what song is this one","58"
"on the speaker do you know what song is on","58"
"on the speaker what song is playing","58"
"do you know what song is playing on the speaker","58"
"at the moment what song is playing on the speaker","58"
"what is playing on the speaker at the moment","58"
"who is the singer on the speaker now","58"
"what kind of music on the speaker now","58"
"will i be charged transaction fees if i use my american card internationally","45"
"will i incur transaction fees if i use my american card internationally","45"
"do i have transaction fees if i use my american card internationally","45"
"could you find out if my bank charges transaction fees on my american card if use internationally","45"
"will the bank charge transaction fees if i use my american card internationally","45"
"do i get charged extra for using my card in portland","45"
"will i get charged for using my credit card in portland","45"
"if i'm in portland can i still use my card without getting charged extra","45"
"is there a fee for using my card in portland","45"
"does using my card in portland charge me extra","45"
"what are the transaction fees associated with my discover card if i am in rome","45"
"how many transaction fees are there when i use my discover card in rome","45"
"are there transaction fees for discover cards used in rome","45"
"will using a discover card in rome cause transaction fees","45"
"do i have transaction fees when i use my discover card in rome","45"
"are there transaction fees using my discover if i'm in cuba","45"
"when i go to cuba will there be a transaction fee for using my discover card","45"
"is there a fee to use my card in france","45"
"will i be charged a transaction fee on my discover card in cuba","45"
"is there a charge to use my card in france","45"
"if i use my discover card in cuba are there transaction fees","45"
"are there transaction fees in cuba for using my discover card","45"
"so i get charged if i use my card in france","45"
"is there an international charge for using my card in france","45"
"is there a fee if i use my card in france","45"
"is there a charge to use my card in croatia","45"
"in x, will i be charged to use my card","45"
"in x, what is the charge if i use my card","45"
"if i use my card in x, will there be a charge","45"
"will it cost me anything to use my card in turin","45"
"what was the date of my last car appointment","66"
"was my car in the shop this past week","66"
"how many weeks ago was my car in the shop","66"
"did i get my car inspected recently","66"
"i cannot remember when i last took my car to the shop","66"
"did i bring my car to the shop last week","66"
"when did i get my car inspected last","66"
"give me the date that i last got my car checked","66"
"did i take my car to the mechanics recently","66"
"tell me when i got my car checked last","66"
"when did i last take my car to the shop","66"
"give me an exact date of when i took my car to the mechanic","66"
"remind me of the last date that i got my car checked","66"
"when was my last visit to the car shop","66"
"when was my car last in the shop","66"
"how long ago did i take my car to the shop","66"
"how long has it been since i last took my car to the shop","66"
"when did i take my car to the shop last","66"
"give me the date of my last oil change","66"
"tell me when i last had my oil changed","66"
"when was my oil last changed","66"
"what day did i last take my car to the shop","66"
"have i recently had an oil change","66"
"what was the date of the last time i took my car to the shop","66"
"what day did i last take my car in","66"
"tell me when my last oil change was","66"
"i last got my oil changed when","66"
"what day did i last have the oil in my car changed","66"
"what was the date of my last oil change","66"
"i'd like to know the last time my car got looked at","66"
"are there meetings scheduled for today","18"
"check today's calendar for meetings","18"
"check my schedule for meetings today","18"
"list meetings on calendar for today","18"
"exactly what time is my meeting with robin scheduled for on","18"
"for what time is my meeting with marketing scheduled","18"
"what time is my meeting with design team scheduled for","18"
"when is my meeting with infrastructure","18"
"when is my meeting with invoicing scheduled","18"
"is the meeting with lisa today","18"
"are there meetings from 1 to 5 pm","18"
"when for i meet jane for our meeting","18"
"tell me if i have a meeting with liz today","18"
"is there a meeting with sam today","18"
"do i have a meeting with paul today","18"
"is there any meetings from 5 to 6 pm","18"
"when is my meeting with jim scheduled for","18"
"are there any meetings between 2 and 5 pm","18"
"is it possible i have a meeting with kim today","18"
"my meeting with alice is scheduled for when","18"
"when is my meeting with jack for","18"
"when is my meeting with ann","18"
"do i have any meetings between 1 and 8 pm","18"
"i need to know if i have meetings from 3 to 6 pm","18"
"do i have any meetings scheduled today","18"
"give me a summary of today's meetings","18"
"tell me when today's meeting is supposed to happen","18"
"what time is today's meeting","18"
"check the start time of the meeting scheduled for today","18"
"am i supposed to attend any meetings today","18"
"what food do you need to make lasagna","2"
"what ingredients do you need to make lasagna","2"
"what ingredients are needed to make lasgana","2"
"what is needed to make lasagna","2"
"what is needed to cook lasagna","2"
"give me a recipe for tacos","2"
"what ingredients are in tacos","2"
"tell me what's in tacos","2"
"what's a good recipe foe tacos","2"
"tell me the ingredients for making tom yum","2"
"i want to know the ingredients for making pizza","2"
"let me know the ingredients i will need for pasta making","2"
"what ingredients are necessary to make spaghetti carbonara","2"
"what do i need to use to make lasagna","2"
"how much flour do i need for a strawberry cake","2"
"tell me the ingredients to make an apple pie","2"
"what ingredients are in beef jerkey","2"
"what ingredients does agor agor need","2"
"what do i need to make authentic kimchi","2"
"what do i need to make macaroni","2"
"what do i need to buy for spaghetti","2"
"what am i gonna need for sushi","2"
"what ingredients do i use for pork belly","2"
"what ingredients are in filet mignon","2"
"let me know what ingredients i need to make pasta","2"
"what do i need to make pasta","2"
"give me a list of ingredients for making pasta","2"
"pull up everything i need to make a pasta dish","2"
"tell me all the things i need to buy to make pasta","2"
"what do i need to make brownies","2"
"i want to report fraudulent activity on my navy federal card","34"
"i would like to report fraudulent activity on my chase card","34"
"i need to report fraudulent activity on my usaa card","34"
"i have to report fraudulent activity on my bank of the west card","34"
"i have to report fraudulent activity the bank of america card","34"
"i seem to have a purchase that i didn't make from olive garden on my account","34"
"my online bill has some items that i didn't purchase from penneys","34"
"my account shows a transaction that i didn't make from foot locker","34"
"my bill shows a purchase from payless shoes but i didn't buy anything","34"
"i have some charges on my account from old navy that aren't mine","34"
"this charge is bs","34"
"i have a bogus transaction from amazon on my account","34"
"i have a fraudulent buy from dave's video on my account","34"
"i have a crap transaction from guitar center on my account","34"
"i think this transaction is bogus","34"
"i don't remember buying this","34"
"i have a bs transaction from ebay on my account","34"
"i've got a fraudulent purchase from kayak on my account","34"
"do i have a fraudulent transaction on my account","34"
"i'm pretty sure i have a fraudulent transaction on my account","34"
"there's a false charge on my account from mcdonald's","34"
"i think there's a fraudulent charge from mcdonald's on my account","34"
"i think someone jacked my bank account","34"
"i saw suspicious activity on my bank account","34"
"someone else used my account to buy stuff from mcdonald's","34"
"there's a messed up transaction on my account from mcdonald's","34"
"i saw a fraudulent transaction","34"
"i have a false charge on my account from mcdonald's","34"
"who do i contact to report fraud on my visa","34"
"there has been unauthorized use of my visa","34"
"how many teaspoons will make one tablespoon","15"
"i need the conversion between a cup and a tablespoon","15"
"inform me how many pounds are in 10 kilos","15"
"i wanna know how many pounds are in 10 kilos","15"
"how do you convert kilos to pounds","15"
"how many teaspoons is one tablespoon","15"
"i need to convert kilos to pounds","15"
"i need to know the conversion between teaspoons and tablespoons","15"
"how many pounds are in 10 kilos","15"
"can you assist me to convert kilos to pounds","15"
"let me know how many pounds are in 10 kilos","15"
"give me the conversion between ounces and cups","15"
"help me convert kilos to pounds","15"
"i need to know how many pounds are in 10 kilos","15"
"i want to convert kilos to pounds","15"
"how can i convert centimeters to inches","15"
"how would i change from centimeters to inches","15"
"what can i use to convert from centimeters to inches","15"
"how can you convert centimeters to inches","15"
"how could we convert centimeters to inches","15"
"how does measurement slugs convert to measurement lb","15"
"how does measurement a convert to measurement b","15"
"where can i find measurement conversions","15"
"how many ounces are in 4 pounds","15"
"how many grams are in 9 kilograms","15"
"how many centimeters are in 12 meters","15"
"how many inches are in 36 feet","15"
"how many millimeters are in 21 centimeters","15"
"how many milliliters are in 2 gallons","15"
"how many liters are in 1 gallon","15"
"i would like it if you would turn the bedroom lights on low until i'm finished reading","118"
"i need you to turn the bathroom lights on","118"
"set the ceiling fan to low","118"
"start the dishwasher","118"
"turn on the tv on channel 6","118"
"turn on the microwave for 3 minutes","118"
"on the tv, turn on","118"
"set the tv on","118"
"how is the temperature at ac","118"
"the tv turn it on","118"
"oven set it to 350","118"
"the temperature at ac is what","118"
"tv turn it on","118"
"350 set the oven","118"
"the oven be set at 350","118"
"turn the oven to 350","118"
"at ac, what's the temperature like","118"
"ac temperature is at what","118"
"turn on the tv","118"
"what is it like the temperature at ac","118"
"to 350, set the oven","118"
"please turn the lights down low","118"
"can you adjust the lights down","118"
"i want the light less bright please","118"
"make the lights darker","118"
"please set the oven to 350 f","118"
"please set the temperature to 70 f","118"
"set the oven temperature to 350","118"
"i need the temperature set at 70 f","118"
"turn up the oven temperature to 350","118"
"i really need you to find me a hotel with good reviews in phoenix","72"
"i wanna book a place to stay in phoenix from the 5th to the 9th of march","72"
"i wanna find a hotel with good reviews in phoenix","72"
"i want a hotel in phoenix near chase field from january 4th to the 8th","72"
"i would like to book a place to stay in phoenix from the 5th to the 9th of march","72"
"i need a hotel in phoenix near chase field from january 4th to the 8th","72"
"i need a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix","72"
"i must get a hotel in phoenix near chase field from january 4th to the 8th","72"
"go ahead and find me a hotel with good reviews in phoenix","72"
"find me a hotel with good reviews in phoenix","72"
"i need you to find me a hotel with good reviews in phoenix","72"
"get me a hotel in phoenix near chase field from january 4th to the 8th","72"
"i need to get a hotel in phoenix near chase field from january 4th to the 8th","72"
"please book me a place to stay in phoenix from the 5th to the 9th of march","72"
"i need to book a place to stay in phoenix from the 5th to the 9th of march","72"
"i really gotta book a place to stay in phoenix from the 5th to the 9th of march","72"
"i need to get a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix","72"
"can you find me a reputable hotel in honolulu","72"
"i want a hotel with good review in honolulu, can you find one","72"
"find for me a hotel with great reviews in ho chi minh","72"
"i need your help to find a good reviewed hotel in washington","72"
"can you find me a good reviewed hotel in japan","72"
"i need a hotel between january 1st through 3rd in jacksonville near the stadium","72"
"find me a place to stay in jacksonville near the stadium from january 1st through 3rd","72"
"book me a hotel in jacksonville near the stadium from january 1st to 3rd","72"
"id like a room in jacksonville near the stadium between january 1st to 3rd","72"
"find me a room near the jacksonville stadium between january 1st through january 3rd","72"
"get me a hotel room big enough for 4 people from may 3 to may 5 in boston","72"
"i'm travelling to boston on march 2 until march 4 please make a hotel reservation for me","72"
"i need a hotel room for 4 people from may 3 to may 5 in boston","72"
"pull up the map and show my location","94"
"where am i currently","94"
"where is my current location","94"
"what's my map location","94"
"find my current location","94"
"please tell me the current location","94"
"i want to see my location on the map","94"
"what's the location where i am","94"
"can you tell me my current location","94"
"where am i located on the map","94"
"where am i currently located","94"
"show my location on the map","94"
"i am currently located in what town","94"
"my current location is what","94"
"give me my location","94"
"tell me where i am","94"
"whats my location","94"
"show my position on the map","94"
"where is my location","94"
"current location please","94"
"display my location on the map","94"
"where am i","94"
"find out where i am on the map","94"
"where am i on the map","94"
"show me where i am on the map please","94"
"open map and pin point my location","94"
"show me my location","94"
"what could help me locate myself","94"
"i need assistance with my current location","94"
"where would i search for my location","94"
"what is the weather","12"
"current weather","12"
"tell me the weather","12"
"what's the weather like today","12"
"what is the weather like","12"
"show me what the weather is like","12"
"let's take a look at the weather","12"
"how is the weather looking in seattle","12"
"how's the weather in seattle","12"
"what is the state of the weather in seattle","12"
"what is the weather forecast looking like for seattle","12"
"what are the weather conditions like in seattle","12"
"what is the weather doing now","12"
"what kind of weather can i expect now","12"
"tell me what the weather is looking like","12"
"how is the weather","12"
"can you tell me the weather forecast","12"
"could you tell me what the weather is in austin","12"
"what is the weather doing in austin","12"
"what about the weather in austin","12"
"how is the weather in austin","12"
"what is happening with the weather in austin","12"
"how is that weather","12"
"how does the weather feel","12"
"need to know the weather now","12"
"give weather update now","12"
"want to know the weather","12"
"tell me the weather for today","12"
"what is the current weather like","12"
"las vegas weather today","12"
"tell me what my federal taxes amount to","5"
"what taxes do i owe","5"
"lets talk about what my federal taxes look like","5"
"what taxes will i owe from my income","5"
"whats the total of my taxes","5"
"what do my federal taxes look like","5"
"how much are the taxes on my income","5"
"please share my federal taxes total with me","5"
"how much in taxes will i owe","5"
"what do my state taxes look like","5"
"whats the total of taxes from my income","5"
"tell me how much my state taxes amount to","5"
"whats the total of my federal taxes","5"
"look up how much my state taxes are","5"
"talk to me about the total of my state taxes","5"
"what am i paying in taxes","5"
"what is the total of my state taxes","5"
"how much do i owe the irs","5"
"how much do i pay the irs","5"
"do you know my state tax total","5"
"what's the amount of taxes for my income","5"
"how much are my taxes for my income","5"
"i pay how much of taxes with my income","5"
"how much is my state taxes","5"
"i need the data and price from my state taxes","5"
"do you know the price for my taxes in income","5"
"what is the amount of my state taxes","5"
"what is the price of my state taxes that i owe","5"
"do you know the total for taxes for my income","5"
"what should i squirrel away to pay in taxes","5"
"i must pay verizon what minimum amount on my bill","83"
"what is the lowest amount i must pay on my verizon bill","83"
"at a minimum, what must i pay on my verizon bill","83"
"what is my minimum verizon bill payment","83"
"what must i pay, at a minimum, on my verizon bill","83"
"what's the least i can pay this month","83"
"what is my amex minimum payment","83"
"what's the minimum payment","83"
"what is my minimum payment and when is it due","83"
"is there a minimum payment i can make","83"
"what is the lowest amount i can pay for my cellphone bill","83"
"what is the lowest amount i can pay for my insurance bill","83"
"what is the minimum i can pay on my credit card bill","83"
"what is the lowest amount i can pay for my medical bill","83"
"what is the minimum i can pay on my phone bill","83"
"what is the minimum i can pay on my insurance bill","83"
"what is the minimum i can pay on my electric bill","83"
"what is the minimum i can pay on my gas bill","83"
"what is the lowest amount i can pay for my hospital bill","83"
"what is the lowest amount i can pay for my car bill","83"
"what is the minimum i can pay on my cell phone bill","83"
"what is the minimum i can pay on my water bill","83"
"what is the minimum i can pay on my heating bill","83"
"tell me the minimum i can pay on my utilities bill","83"
"what is the minimum amount i can pay on my gas bill","83"
"do you know the smallest amount i can pay on my water bill","83"
"look up the lowest amount i can pay on my electricity bill","83"
"what is the minimum payable amount for my rent bill this month","83"
"what is the minimum payment on my water bill","83"
"if i wanted to spend the lowest for my electric bill, then how much would it be","83"
"set whisper mode to off","144"
"switch off whisper mode","144"
"switch whisper mode off","144"
"turn whisper mode off","144"
"whisper mode, please","144"
"please start whisper mode","144"
"switch over to whisper mode","144"
"leave whisper mode","144"
"revert from whisper mode","144"
"whisper mode must be left","144"
"change from whisper mode","144"
"help to turn on whisper mode","144"
"turn on whisper mode","144"
"whisper mode","144"
"start whisper mode","144"
"go to whisper mode until this movie is over","144"
"go to whisper mode until i say to go back to normal","144"
"go into whisper mode until the plane lands","144"
"go to whisper mode for one hour","144"
"go to whisper mode until my morning alarm goes off","144"
"make saound function operate in whisper mode","144"
"change audio settings to the whisper option","144"
"change audio to whisper mode","144"
"i want to only use the whisper sound","144"
"change sound setting to whisper","144"
"change to something that's not whisper mode","144"
"cancel whisper mode","144"
"get out of whisper mode","144"
"whisper mode, stop","144"
"stop whisper mode","144"
"stop what you're doing","1"
"this process needs to stop","1"
"stop this process","1"
"that was a mistake, undo that","1"
"ignore the previous command","1"
"forget what i told you to do","1"
"please cancel the last input","1"
"please stop the current process","1"
"can you end the current process","1"
"just stop talking","1"
"please stop talking","1"
"stop, just stop","1"
"you can stop talking ai","1"
"stop the process","1"
"can you turn off the process","1"
"stop talking","1"
"you can cancel the task","1"
"can you cancel that","1"
"can you cancel that request","1"
"could you cancel that request, please","1"
"can you cancel that request, please","1"
"can you cancel that, please","1"
"hush","1"
"be quiet","1"
"stop it now!","1"
"stop talking you are annoying","1"
"you need to shut it","1"
"stop processing","1"
"abort mission","1"
"stop speaking","1"
"are visas needed to travel to jamaica","57"
"do i need a visa for south korea","57"
"if i go to columbia, will i need a visa","57"
"are visas required to go to cuba","57"
"do i need to apply for a visa for my trip to india","57"
"if i go to indonesia would i need a visa","57"
"do i need a visa to travel to indonesia","57"
"should i apply for a visa if i am traveling to mexico","57"
"is a visa necessary for traveling to south africa","57"
"if i want to travel to singapore do i need a visa","57"
"do americans need visas in canada","57"
"would i need a visa in taiwan","57"
"i'd like to go to malaysia so do i need a visa","57"
"is a travel visa needed for thailand","57"
"what are the visa requirements for brazil","57"
"is a travel visa required to visit paraguay","57"
"does travelling to st petersburg require a travel visa","57"
"should i get a travel visa if i want to go to guyana","57"
"will i be able to visit peru without a travel visa","57"
"if i want to go to x, do i need a travel visa","57"
"can i get to cuba with this visa","57"
"do i need a visa to get to puerto rico","57"
"do i need a visa to go to colombia","57"
"do i need a states visa to get to cuba","57"
"do i need a us visa for cuba","57"
"if i get a visa can i travel to japan","57"
"do i need a visa if i'm going to san jose","57"
"do i need a visa to travel outside of the us","57"
"are visas for international travel","57"
"can you travel outside of the united states without a visa","57"
"do i need to get any shots before i travel to morocco","120"
"do i need to get any shots before i travel to south africa","120"
"do i need to get any shots before i travel to zimbabwe","120"
"do i need to get any shots before i travel to liberia","120"
"do i need to get any shots before i travel to spain","120"
"are there any required shots to travel to astana","120"
"what shots do i need if i'm travelling to odessa","120"
"are there any shots i need to travel to karachi","120"
"are there any required shots in indonesia","120"
"what are the required shots in mozambique","120"
"are more shots needed to travel to argentina","120"
"what sorts of vaccinations should i get prior to a trip to hong kong","120"
"before i embark on a trip to europe should i get more shots","120"
"would you need more shots to go to mexico","120"
"is vaccination necessary for travel to asia","120"
"do you think my shots would be needed, before traveling to columbia","120"
"will having my shots updated be a good idea, before i travel to south america","120"
"should i have my shots up to date before i travel to the virgin islands","120"
"if you were traveling to indonesia, as i am, would you have your shots updated before your visit","120"
"are shots required before traveling to china","120"
"does cuba require vaccines","120"
"which vaccines are meant for cuba","120"
"which vaccines will i need for cuba","120"
"do i need a vaccine for the congo","120"
"vaccines for my trip to cuba","120"
"are there vaccinations needed if i go there","120"
"would vaccinations be needed if i go here","120"
"if i travel abroad, do i need vaccinations","120"
"if i travel here, do i need vaccinations","120"
"do i need vaccinations if i go this country","120"
"i would like to know my vacation days balance","128"
"give me vacation days remaining, please","128"
"how many vacation days do i still have available","128"
"please tell me the exact number of days i have still for vacation","128"
"what's the number of vacation days i have left","128"
"what amount of vacation days do i have","128"
"what is the number of pto days i have left","128"
"what amount of pto days do i have left","128"
"what are the amount of vacation days i have","128"
"how much pto days do i have remaining","128"
"what number of days do i have for vacation","128"
"what is my remaining amount of pto days","128"
"what do my pto days amount to","128"
"what do my vacation days amount to","128"
"how many days of vacation do i have left","128"
"what day am i on on vacation and how much do i got left","128"
"how many vacation days are remaining on my time","128"
"how many days of vacation are left now","128"
"how many days on holiday do i have","128"
"can you see if i have any vacation days available for a request","128"
"how much vacation time have i earned","128"
"how much vacation time do i have","128"
"how many weeks of vacation time have i earned","128"
"how many weeks of vacation time do i have","128"
"how many days can i take for vacation","128"
"what is the balance on my vacation days","128"
"how many days are remaining on my vacation days","128"
"so i have any vacation days left","128"
"what is the year to date total on my vacation days","128"
"how many sick days do i have","128"
"how do i get downtown by foot","110"
"how do i get to the subway by foot","110"
"how do i get to the train by foot","110"
"how do i get to central park by foot","110"
"how do i get to the airport by foot","110"
"where is the nearest wal mart","110"
"i want directions to phoenix","110"
"i must understand the nearest gas station to glendale","110"
"i need some directions to phoenix","110"
"give me directions to phoenix","110"
"i must know the closest gas station to glendale","110"
"where is the nearest fry's","110"
"where is the nearest papa john's","110"
"i would love to know the closest gas station to glendale","110"
"get me directions to phoenix","110"
"where is the nearest k mart","110"
"where is the nearest circuit city","110"
"let me know the nearest gas station to glendale","110"
"where is the closest gas station to glendale","110"
"where is the nearest movie theater to time' square","110"
"where is the closest bathroom to the statue of liberty","110"
"where is the closest mcdonald's to foxwoods casino","110"
"where is the nearest marijuana dispensary to kentucky fried chicken","110"
"where is the closest hospital to madison square garden","110"
"where is the closest pharmacy","110"
"show me the nearest gas station","110"
"which hospital is nearest to me","110"
"i need to know where the hospital closest to me is","110"
"where is the nearest arco gas station to macdonalds","110"
"find the closest cvs near galleria mall","110"
"spell aaron","141"
"how do you spell aaron","141"
"spell the word aaron","141"
"correct spelling for aaron","141"
"spell aaron for me","141"
"i don't know how to spell apoplectic, can you tell me","141"
"what is the correct spelling of the word comity, since i do not know","141"
"do you know how to spell, bourgeois","141"
"how do you spell the word comity, i need to know","141"
"i need to know how to spell the word serendipity","141"
"can you tell me the correct spelling of liaison","141"
"what is the proper spelling of corporate","141"
"please tell me how to spell the word coup","141"
"i am not sure how to spell the word liaison","141"
"can you tell me how to spell the word schadenfreude, i don't know how it's spelt","141"
"do you know how to spell curiosity","141"
"spell curiosity for me","141"
"tell me how to spell curiosity","141"
"i need to know the proper spelling of curiosity","141"
"please tell me how curiosity is spelled","141"
"what's the proper way to spell ""helicopter","141"
"tell me how to spent ""frightened","141"
"can you spell ""fragile"" for me","141"
"can you spell out ""wonderful","141"
"i need to know how to spell ""miranda","141"
"i need help spelling ""exquisite","141"
"can you spell out ""annulment","141"
"how do you spell ""exactly","141"
"how do you spell ""montpelier","141"
"what's the right way to spell ""emolument","141"
"how are you doing","4"
"are you okay","4"
"what are you feeling today","4"
"is everything ok today","4"
"are you doing alright","4"
"hello, how's your day","4"
"hey there, how are you today","4"
"hello, how is it going","4"
"hi there, how are you doing","4"
"hey, how are you","4"
"hey, what's up","4"
"hello, how are you doing","4"
"hi, how are you","4"
"hi, how are you today","4"
"hello, how are things","4"
"hey there","4"
"hey, what's new","4"
"it is good to see you","4"
"i'd like to know how you are doing","4"
"hello there","4"
"tell me how you are doing","4"
"hello there, good morning","4"
"let me know how you are doing","4"
"well hi there","4"
"i want to know how you are doing","4"
"i need to know how you are doing today","4"
"hello there ai","4"
"will you tell me how the ai is doing","4"
"would you tell me how the ai is doing","4"
"hola!","4"
"so please reset your factory settings","114"
"i need your to reset to factory settings","114"
"now reset your factory settings","114"
"revert to the original configuration","114"
